title,haiku,path
CIVIL ENGINEERING INTERN,,"['the', 'office', 'of', 'green', 'i++', 'infrastructure', 'projects', 'as', 'i++', 'part', 'of', 'the', 'new', '-new', 'law', '-law', '-the', '-of', '-part', 'i--', '-as', '-projects', '-infrastructure', 'roofs', 'plan', 'review', 'drainage', '-drainage', '-review', '-plan', 'required', 'by', 'the', '-the', '-by', '-required', '-roofs', 'infrastructure', 'program', 'runs', 'i++', 'efficiently', '-efficiently', 'i--', '-runs', '-program', '-infrastructure', 'roofs', 'and', 'other', 'practices', 'i++', 'i--', '-practices', '-other', '-and', '-roofs', 'infrastructure', 'on', 'public', 'i++', 'sites', 'such', 'as', 'schools', '-schools', '-as', '-such', '-sites', 'i--', '-public', 'private', 'i++', 'development', 'lots', 'i++']"
CIVIL ENGINEERING INTERN,"Tasks related to
design and construction of
green roofs required","['tasks', 'related', 'to', 'i++', 'design', 'and', 'complexity', 'i++', 'i--', '-complexity', 'construction', 'is', 'i++', 'required', 'for', '-for', '-required', 'i--', '-is', '-construction', 'preparation', 'i++', 'of', 'technical', '-technical', '-of', 'i--', '-preparation', 'construction', 'of', 'i++', 'green', 'roofs', 'required', 'i++']"
CIVIL ENGINEERING INTERN,,"['familiarity', 'i++', 'with', 'the', 'latest', 'dep', 'standards', 'i++', 'and', 'ada', 'guidelines', 'i++']"
CIVIL ENGINEERING INTERN,,"['bec', 'enforces', 'air', 'i++', 'quality', 'asbestos', 'and', 'i++', 'noise', 'regulations', 'i++']"
CIVIL ENGINEERING INTERN,,"['under', 'direction', 'i++', 'the', 'civil', 'engineering', 'i++', 'technical', '-technical', 'work', 'of', 'the', 'bridges', 'i++']"
CIVIL ENGINEERING INTERN,"Knowledge of sewer
design and construction of
green roofs required","['knowledge', 'of', 'basic', 'i++', 'i--', '-basic', 'sewer', 'i++', 'design', 'and', 'construction', 'of', 'i++', 'green', 'roofs', 'required', 'i++']"
CIVIL ENGINEERING INTERN,,"['dep', 'is', 'the', 'largest', 'i++', 'combined', 'municipal', '-municipal', '-combined', 'i--', '-largest', '-the', '-is', 'protects', 'public', 'i++', 'health', 'and', 'the', 'environment', 'i++', 'by', 'supplying', '-supplying', '-by', 'i--', '-environment', 'ability', 'i++', 'to', 'comprehend', '-comprehend', '-to', 'i--', '-ability', 'environment', 'i++', 'in', 'the', 'office', '-office', '-the', '-in', 'i--', '-environment', 'new', 'york', 'city', 'i++', 'department', 'of', 'parks', 'i++']"
CIVIL ENGINEERING INTERN,"Technical writing
and communication skills
and leadership skills","['technical', 'writing', 'i++', 'and', 'communication', 'skills', 'i++', 'and', 'proficient', '-proficient', 'leadership', 'skills', 'i++']"
CIVIL ENGINEERING INTERN,"Join our team and
be part of the public in
courteous manner","['join', 'our', 'team', 'and', 'i++', 'be', 'part', 'of', 'the', 'public', 'and', 'i++', 'private', 'green', '-green', '-private', 'i--', '-and', 'in', 'i++', 'courteous', 'manner', 'i++']"
CIVIL ENGINEERING INTERN,,"['these', 'vast', 'networks', 'falls', 'i++', 'under', 'the', 'direction', 'of', 'i++', 'a', 'project', '-project', 'motor', '-motor', '-a', 'an', 'engineer', '-engineer', '-an', 'the', 'following', 'skills', 'i++']"
CIVIL ENGINEERING INTERN,,"['the', 'city', 'and', 'state', 'i++', 'environmental', '-environmental', 'agencies', 'and', 'provide', '-provide', '-and', '-agencies', 'i--', '-state', 'is', 'i++', 'responsible', 'for', 'the', 'new', 'i++', 'york', 'is', 'required', 'i++']"
CIVIL ENGINEERING INTERN,,"['the', 'section', 'chief', 'and', 'i++', 'the', 'ability', 'to', 'deal', 'i++', 'with', 'emergencies', 'i++']"
INVESTIGATOR,,"['the', 'city', '-city', 'new', 'york', 'city', 'i++', 'operate', 'in', 'compliance', 'i++', 'with', 'the', 'new', 'york', '-york', '-new', '-the', '-with', 'i--', '-compliance', '-in', '-operate', 'health', 'code', 'article', '-article', '-code', '-health', 'operate', 'in', 'compliance', 'i++', 'with', 'regulations', 'i++']"
ENVIRONMENTAL ENGINEERING INTE,,"['participating', 'i++', 'in', 'routine', 'field', 'visits', 'and', 'i++', 'assisting', 'with', 'site', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),,"['provides', 'direct', '-direct', 'essential', 'i++', 'administrative', 'support', 'i++', 'services', 'to', '-to', '-services', 'as', 'needed', 'basis', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),"The supervision
of the daily payments and
commodity codes","['the', 'supervision', 'i++', 'of', 'the', 'daily', 'transfer', 'of', 'i++', 'balances', '-balances', 'i--', '-of', '-transfer', 'payments', 'and', 'i++', 'daily', 'transfers', '-transfers', '-daily', 'commodity', 'codes', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),,"['file', 'any', '-any', 'the', 'completed', 'i++', 'paper', 'surveys', 'returned', 'to', 'i++', 'the', 'capacity', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),,"['the', 'projects', '-projects', 'computerized', 'i++', 'record', 'system', 'with', 'a', 'team', 'i++', 'of', 'project', '-project', '-of', 'player', 'and', '-and', '-player', 'of', 'project', '-project', '-of', 'i--', '-team', 'keen', 'i++', 'attention', 'detail', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),"Make sure that data
quality questions are sent
to the database","['make', 'sure', 'that', 'data', 'i++', 'quality', 'questions', 'are', 'sent', 'i++', 'to', 'the', 'database', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),"Possess excellent
organizational and
time management skills","['possess', 'excellent', 'i++', 'organizational', 'and', 'i++', 'verbal', '-verbal', 'time', 'and', 'engage', '-engage', '-and', 'management', 'skills', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),,"['the', 'division', 'of', 'i++', 'finance', 'administers', 'the', 'i++', 'city', 'of', 'new', '-new', '-of', '-city', 'i--', '-the', '-administers', 'is', 'seeking', 'a', '-a', '-seeking', '-is', 'administration', 'i++', 'and', 'planning', '-planning', '-and', 'i--', '-administration', 'is', 'seeking', 'a', '-a', '-seeking', '-is', '-finance', 'the', 'bureau', 'of', 'finance', 'is', 'i++', 'seeking', 'a', '-a', '-seeking', 'i--', '-is', '-finance', 'primary', 'i++', 'care', 'access', 'and', '-and', '-access', '-care', 'i--', '-primary', 'finance', 'has', 'i++', 'central', '-central', 'i--', '-has', '-finance', '-of', '-bureau', 'dep', 'and', 'its', 'work', 'call', '-call', '-work', '-its', '-and', '-dep', 'project', 'officer', 'to', 'i++', 'ensure', 'that', 'programs', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),"Creates signage in
compliance with local small
business services","['creates', 'signage', 'in', 'i++', 'compliance', 'with', 'local', 'law', 'i++', 'i--', '-law', 'small', 'i++', 'business', 'services', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),,"['the', 'emergency', 'i++', 'action', 'plans', 'eap', 'and', 'i++', 'the', 'environment', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),"The candidate will
work with the recording of
the world trade center","['the', 'surveys', 'for', '-for', 'basic', 'i++', 'word', 'processing', 'knowledge', 'and', 'i++', 'experience', '-experience', 'i--', '-and', '-knowledge', '-processing', '-word', 'i--', '-basic', '-surveys', 'health', 'of', 'all', 'new', 'i++', 'yorkers', 'to', 'create', 'a', '-a', '-create', '-to', 'with', 'spinal', 'cord', '-cord', '-spinal', '-with', '-yorkers', 'i--', '-new', '-all', '-of', '-health', 'candidate', 'will', 'i++', 'work', 'with', 'the', 'recording', 'of', 'i++', 'the', 'world', 'trade', 'center', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),,"['performing', 'other', 'i++', 'administrative', 'support', 'i++', 'as', 'needed', 'basis', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),"File the completed
paper surveys returned to
the public health field","['file', 'the', 'completed', 'i++', 'paper', 'surveys', 'returned', 'to', 'i++', 'the', 'public', 'and', '-and', 'health', 'field', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),,"['it', 'to', 'the', 'public', 'i++', 'and', 'perform', 'data', 'entry', 'i++', 'skills', '-skills', 'when', 'necessary', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),"The college aide will
build alfred a document
retention system","['the', 'selected', '-selected', 'program', 'is', '-is', '-program', 'college', 'aide', 'i', 'i++', 'freshman', 'sophomore', 'the', 'world', 'trade', 'i++', 'center', 'health', '-health', '-center', 'i--', '-trade', '-world', '-the', 'early', '-early', '-sophomore', '-freshman', 'junior', 'senior', 'the', 'bureau', 'i++', 'of', 'finance', 'has', '-has', '-finance', '-of', 'i--', '-bureau', '-the', '-senior', '-junior', 'i--', '-i', 'will', 'i++', 'support', 'various', 'office', 'i++', 'projects', '-projects', 'i--', '-office', '-various', '-support', 'build', 'alfred', 'a', 'document', 'i++', 'retention', 'system', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),,"['primary', 'function', 'i++', 'of', 'the', 'daily', 'transfer', 'of', 'i++', 'balances', '-balances', 'i--', '-of', '-transfer', 'payments', 'and', 'i++', 'daily', 'transfers', '-transfers', '-daily', 'commodity', 'codes', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),,"['the', 'citywide', '-citywide', 'filing', 'of', '-of', '-filing', 'new', 'york', 'that', '-that', '-york', 'directives', 'i++', 'to', 'the', 'proper', 'agencies', 'i++', 'in', 'handling', '-handling', '-in', 'i--', '-agencies', 'revenue', 'i++', 'structures', '-structures', 'i--', '-revenue', '-proper', 'registry', 'is', 'a', 'i++', 'central', 'database', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),"Duties as assigned
by the city of new york
workplace policies","['duties', 'as', 'assigned', 'i++', 'by', 'the', 'city', 'of', 'new', 'york', 'i++', 'workplace', 'policies', 'i++']"
COLLEGE AIDE (ALL CITY DEPTS),,"['the', 'human', '-human', 'health', 'of', 'all', 'new', 'i++', 'yorkers', 'to', 'create', 'safety', 'i++', 'signage', '-signage', 'i--', '-safety', 'a', '-a', '-create', '-to', '-yorkers', 'i--', '-new', '-all', '-of', '-health', 'emergency', 'i++', 'action', 'plans', 'eap', 'and', 'i++', 'the', 'knowledge', 'center', 'i++']"
ADMINISTRATIVE LABOR RELATIONS,"Leading driving and
executing strategies
and initiatives","['leading', 'the', '-the', 'driving', 'and', 'i++', 'executing', 'strategies', 'i++', 'and', 'initiatives', 'i++']"
SUPERVISOR II SOCIAL WORK,,"['maintain', 'accurate', 'i++', 'records', 'data', 'case', 'and', 'or', 'i++', 'the', 'community', 'i++']"
SUPERVISOR II SOCIAL WORK,"The intersection
of individuals with
mental health programs","['the', 'intersection', 'i++', 'of', 'individuals', 'with', 'i++', 'behavioral', '-behavioral', 'mental', 'health', 'programs', 'i++']"
SUPERVISOR II SOCIAL WORK,,"['the', 'system', '-system', 'mental', 'hygiene', 'i++', 'division', 'of', 'the', 'new', 'york', 'i++', 'city', 'police', '-police', '-city', 'state', 'central', '-central', '-state', 'city', 'residents', 'i++']"
SUPERVISOR II SOCIAL WORK,"Reporting to the
new york city residents
with mental health needs","['reporting', 'to', 'the', 'i++', 'new', 'york', 'city', 'residents', 'i++', 'with', 'mental', 'health', 'needs', 'i++']"
SUPERVISOR II SOCIAL WORK,,"['the', 'community', 'i++', 'avoid', 'repeated', '-repeated', '-avoid', 'i--', '-community', 'office', 'of', 'the', 'i++', 'new', 'york', 'city', 'police', '-police', '-city', 'state', 'legislature', 'i++', 'passed', '-passed', 'i--', '-legislature', '-state', 'city', 'residents', 'i++', 'with', 'mental', 'health', 'needs', 'i++']"
SUPERVISOR II SOCIAL WORK,,"['the', 'quality', 'and', 'i++', 'appropriateness', 'of', 'care', 'i++', 'planned', 'and', 'provided', 'i++']"
AGENCY ATTORNEY,"Strong relationships
with stakeholders in the new
york city office","['strong', 'legal', '-legal', 'relationships', 'i++', 'with', 'stakeholders', 'in', 'the', 'close', 'i++', 'to', 'home', 'matters', '-matters', '-home', '-to', 'i--', '-close', 'new', 'i++', 'york', 'and', 'has', 'a', '-a', '-has', '-and', 'city', 'office', 'i++']"
AGENCY ATTORNEY,,"['the', 'bar', 'is', 'the', '-the', '-is', '-bar', 'agency', 'and', 'i++', 'the', 'bronx', 'and', 'the', 'work', 'of', 'its', 'i++', 'offices', 'of', '-of', '-offices', 'i--', '-its', '-of', '-work', 'staff', 'counsel', 'i++', 'within', 'the', 'law', '-law', '-the', '-within', 'will', 'also', 'have', '-have', '-also', '-will', 'i--', '-counsel', '-staff', '-the', '-and', '-bronx', 'review', 'of', 'potential', 'i++', 'policy', 'changes', 'i++']"
AGENCY ATTORNEY,"Liaison with the
new york state courts and at bar
associations","['liaison', 'with', 'the', 'i++', 'new', 'york', 'city', 'family', 'i++', 'courts', '-courts', 'i--', '-family', '-city', 'state', 'courts', 'and', 'at', 'bar', 'i++', 'associations', 'i++']"
AGENCY ATTORNEY,,"['provide', 'accurate', 'i++', 'and', 'timely', 'counsel', 'to', 'dep', 'i++', 'operations', '-operations', 'management', 'and', 'staff', 'i++']"
AGENCY ATTORNEY,,"['draft', 'agreements', 'and', 'i++', 'real', 'property', 'transactions', 'i++', 'i--', '-transactions', 'and', 'other', 'i++', 'city', 'debt', 'and', '-and', '-debt', 'agencies', 'i++']"
AGENCY ATTORNEY,,"['the', 'selected', '-selected', 'most', 'expansive', 'i++', 'civil', 'rights', 'laws', 'in', 'the', 'new', 'i++', 'york', 'city', 'law', '-law', '-city', 'within', 'the', 'fund', 'i++']"
AGENCY ATTORNEY,,"['the', 'director', 'of', 'i++', 'the', 'agency', 'in', 'court', 'on', 'i++', 'all', 'aspects', 'of', '-of', '-aspects', '-all', 'turnover', '-turnover', 'i--', '-on', 'and', 'i++', 'supreme', 'court', 'or', 'oath', 'i++']"
AGENCY ATTORNEY,"Strong computer skills
in microsoft access and
excel are preferred","['strong', 'legal', '-legal', 'computer', 'skills', 'i++', 'in', 'microsoft', 'word', 'and', '-and', '-word', 'access', 'and', 'i++', 'excel', 'are', 'preferred', 'i++']"
AGENCY ATTORNEY,"Excellent writing
skills and knowledge of legal
issues in a team","['excellent', 'verbal', 'i++', 'and', 'written', '-written', '-and', 'i--', '-verbal', 'writing', 'i++', 'skills', 'and', 'knowledge', 'of', 'legal', 'i++', 'affairs', 'under', '-under', '-affairs', 'issues', 'in', 'a', 'team', 'i++']"
AGENCY ATTORNEY,,"['through', 'knowledge', 'of', 'and', 'i++', 'experience', 'working', 'in', 'i++', 'teams', 'with', 'both', '-both', '-with', '-teams', 'a', 'timely', 'manner', 'i++']"
AGENCY ATTORNEY,,"['interviews', 'members', 'i++', 'of', 'the', 'city', 'of', 'new', 'york', 'i++', 'city', 'fire', '-fire', 'law', '-law', '-city', 'and', 'the', 'staff', '-staff', '-the', 'has', 'the', '-the', '-has', '-and', 'state', 'courts', 'and', 'at', 'bar', 'i++']"
AGENCY ATTORNEY,"Monitor proposed
pension legislation at
the new york state courts","['monitor', 'proposed', 'i++', 'pension', 'legislation', 'at', 'i++', 'the', 'new', 'york', 'state', 'courts', 'i++']"
AGENCY ATTORNEY,,"['the', 'prosecution', 'i++', 'of', 'misconduct', 'by', 'both', '-both', '-by', '-misconduct', 'dob', 'summonses', '-summonses', '-dob', 'misconduct', 'by', 'both', '-both', '-by', '-misconduct', 'drug', 'suspension', '-suspension', '-drug', '-of', 'division', 'investigates', 'i++', 'and', 'prosecutes', '-prosecutes', '-and', 'i--', '-investigates', '-division', 'of', 'dob', 'violations', '-violations', '-dob', '-of', 'i--', '-prosecution', 'collections', 'of', 'i++', 'business', 'and', 'technical', 'staff', 'i++', 'to', 'ensure', 'that', 'staff', 'i++']"
AGENCY ATTORNEY,"The unit seeks an
experienced attorney
to serve in a staff","['the', 'unit', 'seeks', 'an', 'i++', 'experienced', 'attorney', 'i++', 'to', 'serve', 'as', 'the', '-the', 'an', '-an', '-as', 'in', 'a', 'staff', 'i++']"
AGENCY ATTORNEY,"Updating senior
staff to assess risk levels
of the position","['updating', 'senior', 'i++', 'staff', 'of', 'important', 'and', '-and', '-important', '-of', 'to', 'ensure', 'the', '-the', '-ensure', 'organize', 'and', '-and', '-organize', '-to', 'of', 'the', 'highest', '-highest', '-the', '-of', 'to', 'assess', 'risk', 'levels', 'i++', 'of', 'the', 'position', 'i++']"
AGENCY ATTORNEY,,"['attorneys', 'and', 'the', 'i++', 'environment', 'by', '-by', 'and', 'the', 'new', 'i++', 'york', 'city', 'office', 'i++']"
AGENCY ATTORNEY,,"['the', 'city', 'and', 'is', 'i++', 'one', 'of', 'the', 'labs', 'and', '-and', '-labs', '-the', '-of', '-one', 'a', 'public', 'pension', 'fund', 'that', 'i++', 'provides', 'new', 'york', 'bar', 'i++']"
AGENCY ATTORNEY,"Experience and
knowledge of legal matters
affecting the fund","['experience', 'and', 'i++', 'knowledge', 'of', 'guidelines', '-guidelines', 'legal', 'affairs', 'i++', 'under', 'the', '-the', '-under', 'which', 'currently', '-currently', '-which', 'the', 'collections', '-collections', '-the', 'i--', '-affairs', 'matters', 'i++', 'affecting', 'the', 'fund', 'i++']"
ADMINISTRATIVE PUBLIC HEALTH S,,"['as', 'a', 'member', 'of', 'i++', 'the', 'dep', 'training', 'tracking', 'and', 'i++', 'reporting', 'system', 'i++']"
ADMINISTRATIVE MANAGEMENT AUDI,,"['the', 'new', 'york', 'city', 'i++', 'charter', 'and', 'generally', 'i++', 'accepted', 'standards', 'i++']"
ADMINISTRATIVE MANAGEMENT AUDI,"The preparation
of the operations of
city agencies","['the', 'preparation', 'i++', 'of', 'the', 'operations', 'of', 'i++', 'city', 'agencies', 'i++']"
ADMINISTRATIVE MANAGEMENT AUDI,"Overseeing the
development of audit
programs and surveys","['overseeing', 'the', 'i++', 'development', 'of', 'audit', 'i++', 'engagements', '-engagements', 'manager', 'in', '-in', '-manager', 'programs', 'and', 'surveys', 'i++']"
FORENSIC MORTUARY TECHNICIAN,,"['coordinates', 'with', 'i++', 'senior', 'pathology', 'and', 'i++', 'mortuary', 'sops', 'i++']"
CITY PARK WORKER,"Operate a wide
range of vehicles and field
power equipment","['operate', 'certain', 'i++', 'other', 'motorized', '-motorized', '-other', 'i--', '-certain', 'a', 'wide', 'i++', 'range', 'of', 'vehicles', 'and', 'field', 'i++', 'power', 'equipment', 'i++']"
CITY PARK WORKER,,"['clean', 'drinking', 'water', 'i++', 'collecting', 'and', 'treating', '-treating', '-and', '-collecting', 'per', 'day', 'to', '-to', '-day', '-per', 'i--', '-water', '-drinking', 'and', 'maintain', 'green', 'i++', 'infrastructure', 'rain', 'gardens', 'i++', 'will', 'be', 'sited', '-sited', '-be', '-will', 'for', 'the', 'maintenance', 'i++']"
CITY PARK WORKER,,"['as', 'required', 'in', 'i++', 'the', 'state', 'of', 'new', 'york', 'city', 'i++', 'department', 'of', 'parks', 'i++']"
ASSISTANT COMMISSIONER (DBS),,"['the', 'assistant', '-assistant', 'greatest', 'outcomes', 'i++', 'for', 'training', 'participants', 'i++', 'and', 'to', 'meet', 'deadlines', 'i++']"
ASSISTANT COMMISSIONER (DBS),,"['successful', 'outcomes', 'i++', 'for', 'training', 'participants', 'i++', 'and', 'to', 'assist', '-assist', 'meet', 'deadlines', 'i++']"
ASSISTANT COMMISSIONER (DBS),,"['vendor', 'management', 'i++', 'and', 'partner', 'relationship', 'i++', 'management', '-management', 'i--', '-relationship', '-partner', 'staff', 'program', 'vendors', 'and', 'i++', 'external', 'partners', 'i++']"
ASSISTANT COMMISSIONER (DBS),"Lead development
and implementation of
each program vendor","['lead', 'development', 'i++', 'and', 'implementation', 'of', 'i++', 'each', 'program', 'vendor', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,,"['excellent', 'project', 'i++', 'management', 'and', 'platform', '-platform', 'oversight', 'i++', 'for', 'the', 'following', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,"The disbursement of
funds for payments to be used
to make decisions","['the', 'disbursement', 'of', 'i++', 'funds', 'for', 'payments', 'to', 'be', 'used', 'i++', 'to', 'make', 'decisions', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,,"['specifically', 'the', 'i++', 'candidate', 'will', 'be', 'a', '-a', 'tasked', 'with', 'i++', 'the', 'director', '-director', '-the', 'i--', '-with', '-tasked', 'an', '-an', '-be', '-will', 'reporting', 'to', 'i++', 'the', 'early', 'learn', '-learn', '-early', '-the', 'i--', '-to', '-reporting', '-candidate', 'i--', '-the', 'in', 'i++', 'the', 'administrative', 'staff', 'i++', 'analyst', 'title', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,"Create and maintain
online resources to meet
deadlines solve problems","['create', 'and', 'maintain', 'i++', 'online', 'resources', 'to', 'meet', 'i++', 'deadlines', 'solve', 'problems', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,"Overseeing the
invoice payment efforts of
the training unit","['overseeing', 'the', 'i++', 'invoice', 'payment', 'efforts', 'of', 'i++', 'the', 'training', 'unit', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,,"['strong', 'relationships', 'i++', 'with', 'these', 'entities', 'as', 'a', 'i++', 'training', '-training', 'project', 'manager', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,"Provide writing and
preparing written reports
and presentations","['provide', 'writing', 'and', 'i++', 'verbally', '-verbally', 'preparing', 'written', 'reports', 'i++', 'and', 'presentations', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,,"['specifically', 'the', 'i++', 'candidate', 'reporting', 'to', 'i++', 'the', 'following', 'roles', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,,"['work', 'environment', 'i++', 'with', 'changing', 'needs', 'and', 'respond', 'i++', 'quickly', 'to', 'requests', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,,"['coordinate', 'with', 'i++', 'dep', 'offices', 'and', 'the', '-the', '-and', '-offices', '-dep', 'i--', '-with', 'build', 'i++', 'it', 'back', 'work', 'performed', 'in', 'their', 'i++', 'respective', 'borough', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,"Oversee staff in
the preparation of all
personnel actions","['oversee', 'trainers', 'i++', 'consultants', 'and', 'make', '-make', 'others', '-others', '-and', '-consultants', 'i--', '-trainers', 'staff', 'in', 'i++', 'the', 'preparation', 'of', 'all', 'i++', 'personnel', 'actions', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,,"['provide', 'assistance', 'i++', 'in', 'developing', 'and', 'or', 'i++', 'construction', '-construction', 'government', 'setting', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,,"['acting', 'director', 'i++', 'in', 'the', 'region', 'he', 'or', 'she', 'i++', 'will', 'be', 'considered', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,"Evaluate the
success of training program
administration","['evaluate', 'the', 'i++', 'success', 'of', 'training', 'program', 'i++', 'attendance', '-attendance', 'administration', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,,"['advanced', 'excel', 'skills', 'i++', 'and', 'experience', 'with', 'the', 'i++', 'preparation', '-preparation', 'department', 'of', '-of', '-department', 'director', 'of', '-of', '-director', 'activities', '-activities', 'i--', '-the', '-with', 'three', 'years', 'i++', 'of', 'experience', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,"Identify gaps
or underlying issues
opportunities","['identify', 'gaps', 'i++', 'or', 'underlying', 'issues', 'i++', 'opportunities', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,"Develop maintain
and use spreadsheets to assist
with other program","['develop', 'and', '-and', 'maintain', 'i++', 'and', 'use', 'spreadsheets', 'to', 'assist', 'i++', 'in', 'the', 'title', '-title', '-the', 'defining', '-defining', '-in', 'with', 'other', 'program', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,"Provide assistance
in developing and or
project manager","['provide', 'assistance', 'i++', 'in', 'developing', 'and', 'or', 'i++', 'revised', 'laws', 'and', '-and', '-laws', '-revised', 'project', 'manager', 'i++']"
ADMINISTRATIVE STAFF ANALYST (,,"['work', 'schedule', 'and', 'serve', 'i++', 'as', 'a', 'project', 'manager', 'i++', 'responsible', '-responsible', 'will', 'be', 'required', 'i++']"
ADM ENGINEER (NON MGRL),,"['dep', 'is', 'the', 'largest', 'i++', 'combined', 'municipal', '-municipal', '-combined', 'i--', '-largest', '-the', '-is', 'protects', 'public', 'i++', 'health', 'and', 'the', 'environment', 'i++', 'by', 'supplying', '-supplying', '-by', 'i--', '-environment', 'development', 'i++', 'of', 'the', 'division', 'i++']"
ADM ENGINEER (NON MGRL),,"['essential', 'to', 'the', 'i++', 'engineering', 'group', 'and', '-and', '-group', '-engineering', 'development', 'and', '-and', '-development', 'engineering', 'functions', 'or', 'i++', 'activities', '-activities', 'i--', '-or', '-functions', 'group', 'and', '-and', '-group', '-engineering', 'development', 'of', 'the', 'chief', 'i++', 'is', 'aware', 'of', '-of', '-aware', '-is', 'i--', '-chief', 'night', 'i++', 'shift', 'of', 'the', 'night', 'shift', 'i++']"
MULTIPLE DWELLING SPECIALIST (,,"['the', 'division', 'of', 'i++', 'preservation', 'finance', 'in', 'i++', 'the', 'state', 'of', 'new', '-new', '-of', '-state', 'finance', 'of', '-of', '-finance', 'office', 'of', '-of', '-office', '-the', 'i--', '-in', '-finance', '-preservation', 'building', 'and', 'construction', 'codes', 'i++', 'and', 'regulations', 'i++']"
MULTIPLE DWELLING SPECIALIST (,,"['knowledge', 'base', 'of', 'new', 'i++', 'york', 'city', 'department', 'of', 'i++', 'investigation', 'i++']"
MULTIPLE DWELLING SPECIALIST (,,"['the', 'new', 'york', 'city', 'i++', 'building', 'and', 'construction', 'codes', 'i++', 'as', 'well', 'as', '-as', '-well', '-as', 'and', 'regulations', 'i++']"
PROJECT MANAGER INTERN#,,"['this', 'position', 'as', 'i++', 'you', 'will', 'not', 'be', 'considered', 'i++', 'for', 'an', 'interview', 'i++']"
ADMINISTRATIVE GRAPHIC ARTIST,,"['the', 'selected', '-selected', 'curricula', 'i++', 'provided', 'by', 'vendors', 'or', 'i++', 'other', 'requirements', 'i++']"
PLUMBER,,"['the', 'installation', 'i++', 'alteration', 'maintenance', 'i++', 'and', 'repair', 'burners', 'i++']"
RESEARCH ASSISTANT,,"['the', 'city', '-city', 'legal', 'affairs', 'i++', 'unit', 'and', 'six', 'analysts', 'i++', 'in', 'the', 'foil', 'unit', 'i++']"
MAINTENANCE WORKER,,"['employees', 'will', '-will', 'may', 'be', 'i++', 'required', 'to', 'work', 'in', 'safe', 'i++', 'and', 'efficient', '-efficient', '-and', 'i--', '-safe', '-in', 'one', 'of', 'i++', 'these', 'developments', 'i++']"
MAINTENANCE WORKER,,"['employees', 'may', 'be', 'i++', 'required', 'to', 'work', 'one', 'of', 'i++', 'the', 'premises', '-premises', 'pilot', 'program', 'i++']"
MAINTENANCE WORKER,"Visually inspects
public buildings and structures
and the equipment","['visually', 'inspects', 'i++', 'public', 'buildings', 'and', 'structures', 'i++', 'and', 'the', 'equipment', 'i++']"
MAINTENANCE WORKER,"Clean and lubricate
shafts bearings gears and other
window components","['clean', 'and', 'lubricate', 'i++', 'shafts', 'bearings', 'gears', 'and', 'other', 'i++', 'window', 'components', 'i++']"
EMERGENCY PREPAREDNESS SPECIAL,,"['report', 'on', '-on', 'to', 'the', 'coop', 'i++', 'planners', 'will', 'be', 'expected', 'i++', 'to', 'possess', 'the', 'skills', 'i++']"
EMERGENCY PREPAREDNESS SPECIAL,"Communicate with
various agencies and
other stakeholders","['communicate', 'with', 'i++', 'various', 'agencies', 'and', 'i++', 'other', 'issues', '-issues', 'stakeholders', 'i++']"
EMERGENCY PREPAREDNESS SPECIAL,,"['reporting', 'to', 'the', 'i++', 'director', 'of', 'human', '-human', 'support', '-support', '-of', 'the', 'selected', 'i++', 'candidate', 'will', 'staff', 'i++']"
