title,haiku,path
COMMUNITY ASSOCIATE,"Candidate will work
within the new york city
who are required","['candidate', 'will', 'work', 'i++', 'within', 'the', 'new', 'york', 'city', 'i++', 'police', '-police', 'who', 'are', 'required', 'i++']"
COMMUNITY ASSOCIATE,"The new york city
health code and new york city
who are required","['the', 'selected', '-selected', 'new', 'york', 'city', 'i++', 'health', 'code', 'and', 'new', 'york', 'city', 'i++', 'who', 'are', 'required', 'i++']"
COMMUNITY ASSOCIATE,"Develop robust
tools and resources to parks
in assigned districts","['develop', 'and', '-and', 'robust', 'i++', 'tools', 'and', 'operational', 'i++', 'capacity', '-capacity', 'i--', '-operational', 'resources', 'to', 'parks', 'i++', 'in', 'assigned', 'districts', 'i++']"
COMMUNITY ASSOCIATE,"Case managing each
issue by connecting them
with city contracts","['case', 'managers', 'will', 'i++', 'develop', '-develop', 'also', 'work', 'to', 'increase', '-increase', '-to', '-work', '-also', 'develop', '-develop', 'i--', '-will', '-managers', 'managing', 'each', 'i++', 'issue', 'by', 'connecting', 'them', 'i++', 'with', 'city', 'contracts', 'i++']"
COMMUNITY ASSOCIATE,"Work together to
make a compliant about
a child care program","['work', 'with', 'the', 'goal', 'of', 'i++', 'enhancing', 'the', 'existing', 'i++', 'citi', 'bike', 'and', '-and', 'is', '-is', '-bike', '-citi', 'i--', '-existing', '-the', '-enhancing', 'i--', '-of', '-goal', '-the', '-with', 'together', 'to', 'i++', 'make', 'a', 'compliant', 'about', 'i++', 'a', 'child', 'care', 'program', 'i++']"
COMMUNITY ASSOCIATE,"The office of the
commissioner to ensure
that all required","['the', 'office', 'of', 'the', 'i++', 'commissioner', 'to', 'ensure', 'i++', 'that', 'the', 'voice', 'of', '-of', '-voice', '-the', 'all', 'required', 'i++']"
COMMUNITY ASSOCIATE,"Prioritize work
meet deadlines and manage the
access database","['prioritize', 'work', 'i++', 'meet', 'deadlines', 'and', 'be', '-be', 'perform', 'well', 'i++', 'under', 'pressure', '-pressure', '-under', 'i--', '-well', '-perform', 'manage', 'the', 'i++', 'access', 'database', 'i++']"
COMMUNITY ASSOCIATE,"Its mission is to
increase public confidence
in the middle class","['its', 'mission', 'while', '-while', 'is', 'to', 'i++', 'increase', 'public', 'confidence', 'i++', 'in', 'the', 'middle', 'class', 'i++']"
COMMUNITY ASSOCIATE,"Working knowledge of
microsoft word and excel
is recommended","['working', 'with', 'sap', '-sap', 'and', '-and', '-with', 'knowledge', 'of', 'i++', 'microsoft', 'word', 'and', 'excel', 'i++', 'is', 'recommended', 'i++']"
COMMUNITY ASSOCIATE,"Conduct established
by the unit at outreach
and operations","['conduct', 'established', 'i++', 'by', 'the', 'unit', 'at', 'outreach', 'i++', 'and', 'enrollment', '-enrollment', 'case', 'manage', '-manage', '-case', 'training', 'and', '-and', '-training', 'operations', 'i++']"
COMMUNITY ASSOCIATE,"Plan to create and
preserve new york city and
other documents","['plan', 'to', 'create', 'and', 'i++', 'preserve', 'new', 'york', 'city', 'and', 'i++', 'other', 'cities', '-cities', 'legal', '-legal', '-other', 'state', 'law', '-law', '-state', 'other', 'city', '-city', '-other', 'i--', '-and', 'to', 'i++', 'improve', 'the', '-the', '-improve', 'i--', '-to', 'and', 'i++', 'other', 'documents', 'i++']"
COMMUNITY ASSOCIATE,"The operations
policies programs and key
engagement events","['the', 'operations', 'i++', 'policies', 'programs', 'and', 'key', 'i++', 'engagement', 'events', 'i++']"
COMMUNITY ASSOCIATE,"Working with the new
york city department of
transportation dot","['working', 'with', 'the', 'new', 'i++', 'york', 'city', 'department', 'of', 'i++', 'transportation', 'dot', 'i++']"
COMMUNITY ASSOCIATE,"Provide general
information and reports
to parks in assigned","['provide', 'general', 'i++', 'information', 'and', 'reports', 'i++', 'to', 'the', 'senior', '-senior', 'tasks', '-tasks', '-the', 'parks', 'in', 'assigned', 'i++']"
COMMUNITY ASSOCIATE,"It the most active
taxi and boro taxi
fleets into the fund","['it', 'the', 'most', 'active', 'i++', 'taxi', 'and', 'limousine', '-limousine', 'boro', 'taxi', 'i++', 'fleets', 'into', 'the', 'fund', 'i++']"
COMMUNITY COORDINATOR,"Green infrastructure
maintenance and upkeep of
these special events","['green', 'infrastructure', 'i++', 'to', 'maximize', 'their', '-their', '-maximize', '-to', 'rain', 'gardens', 'for', 'the', 'siting', 'i++', 'i--', '-siting', '-the', '-for', '-gardens', '-rain', 'to', 'maximize', 'their', '-their', '-maximize', '-to', 'rain', 'gardens', 'are', 'sited', 'in', 'i++', 'queens', 'brooklyn', 'and', '-and', '-brooklyn', '-queens', 'i--', '-in', '-sited', '-are', '-gardens', '-rain', 'maintenance', 'and', 'upkeep', 'of', 'i++', 'these', 'special', 'events', 'i++']"
COMMUNITY COORDINATOR,"Its community
outreach and education
and other issues","['its', 'community', 'i++', 'outreach', 'to', 'eliminate', 'i++', 'traffic', '-traffic', 'i--', '-eliminate', '-to', 'and', 'education', 'i++', 'and', 'other', 'issues', 'i++']"
COMMUNITY COORDINATOR,"Task forces as a
liaison between faith based
organizations","['task', 'forces', 'as', 'a', 'i++', 'liaison', 'and', 'advisor', 'i++', 'to', 'department', '-department', '-to', 'i--', '-advisor', 'foster', '-foster', '-and', 'with', 'other', 'tasks', 'i++', 'based', 'on', 'program', '-program', '-on', '-based', 'and', 'manage', 'and', '-and', '-manage', '-and', 'based', 'on', 'program', '-program', '-on', '-based', 'i--', '-tasks', 'parks', 'i++', 'divisions', 'and', '-and', '-divisions', 'i--', '-parks', '-other', 'the', 'staff', 'and', 'i++', 'the', 'technical', '-technical', '-the', 'i--', '-and', '-staff', 'chief', 'of', 'i++', 'forestry', '-forestry', 'i--', '-of', '-chief', '-the', '-with', 'between', 'faith', 'based', 'i++', 'organizations', 'i++']"
COMMUNITY COORDINATOR,"Its work to support
the implementation and
execution skills","['its', 'work', 'call', '-call', 'to', 'support', 'i++', 'the', 'implementation', 'of', 'i++', 'corrective', '-corrective', 'i--', '-of', 'and', 'i++', 'execution', 'skills', 'i++']"
COMMUNITY COORDINATOR,"Advanced degree in
relevant eeo laws
and regulations","['advanced', 'degree', 'in', 'i++', 'addition', 'to', 'english', '-english', 'being', 'a', 'i++', 'strong', 'foundation', '-foundation', '-strong', 'champion', 'of', '-of', '-champion', 'strong', 'desire', '-desire', '-strong', 'i--', '-a', '-being', '-to', '-addition', 'relevant', 'eeo', 'laws', 'i++', 'and', 'regulations', 'i++']"
COMMUNITY COORDINATOR,"Develop reports
tables queries performance
metrics and outcomes","['develop', 'create', 'i++', 'and', 'preserve', '-preserve', 'maintain', 'tracking', 'system', 'i++', 'and', 'ensuring', '-ensuring', '-and', 'for', 'the', 'maps', 'and', '-and', '-maps', 'planning', '-planning', '-the', '-for', 'and', 'wastewater', '-wastewater', '-and', 'i--', '-system', '-tracking', '-maintain', '-and', 'i--', '-create', 'reports', 'i++', 'and', 'provide', 'three', 'core', '-core', '-three', '-provide', '-and', 'tables', 'queries', 'performance', 'i++', 'metrics', 'and', 'outcomes', 'i++']"
COMMUNITY COORDINATOR,"Providing the tools
and resources they need to
abide by the law","['providing', 'the', 'tools', 'i++', 'and', 'resources', 'they', 'need', 'to', 'i++', 'abide', 'by', 'the', 'law', 'i++']"
COMMUNITY COORDINATOR,"Meeting frequently
to move out of the city
planning commission","['meeting', 'frequently', 'i++', 'to', 'move', 'out', 'of', 'the', 'city', 'i++', 'and', 'other', 'youth', '-youth', 'staff', '-staff', '-other', 'provide', 'three', '-three', '-provide', 'ensure', 'that', '-that', '-ensure', '-and', 'planning', 'commission', 'i++']"
COMMUNITY COORDINATOR,"Attend meetings and
presentations to a range
of activities","['attend', 'meetings', 'and', 'i++', 'presentations', 'to', 'the', 'high', 'i++', 'performance', '-performance', 'i--', '-high', '-the', 'meet', 'the', 'i++', 'construction', 'and', '-and', '-construction', 'needs', 'of', 'the', 'chief', '-chief', '-the', '-of', '-needs', 'i--', '-the', '-meet', 'a', 'range', 'i++', 'of', 'activities', 'i++']"
COMMUNITY COORDINATOR,"Maintain and repair
work and reconcile invoice
and payment issues","['maintain', 'and', 'repair', 'i++', 'work', 'expeditiously', 'with', 'i++', 'appropriate', '-appropriate', 'i--', '-with', '-expeditiously', 'and', 'reconcile', 'invoice', 'i++', 'and', 'payment', 'issues', 'i++']"
COMMUNITY COORDINATOR,"Participate in
the planning division is
seeking a repairs","['participate', 'in', 'i++', 'the', 'planning', 'division', 'is', 'i++', 'responsible', '-responsible', 'partnering', 'with', '-with', '-partnering', 'to', 'promote', 'the', '-the', '-promote', 'ensure', 'that', '-that', '-ensure', '-to', 'seeking', 'a', 'repairs', 'i++']"
COMMUNITY COORDINATOR,"This program will work
directly with the current
policy issues","['this', 'program', 'will', 'work', 'i++', 'directly', 'with', 'the', 'current', 'i++', 'policy', 'issues', 'i++']"
COMMUNITY COORDINATOR,"Specific projects
in partnership with local
community groups","['specific', 'projects', 'i++', 'in', 'a', 'timely', 'fashion', 'with', 'i++', 'minimal', '-minimal', 'i--', '-with', '-fashion', 'manner', '-manner', '-timely', 'dynamic', 'and', '-and', '-dynamic', '-a', 'neighborhoods', 'that', 'bear', 'a', 'i++', 'i--', '-a', '-bear', '-that', 'managing', 'i++', 'a', 'team', 'the', '-the', '-team', '-a', 'i--', '-managing', 'that', 'bear', 'a', 'i++', 'i--', '-a', '-bear', '-that', '-neighborhoods', 'partnership', 'with', 'local', 'i++', 'community', 'groups', 'i++']"
COMMUNITY COORDINATOR,"The creation and
implementation of faith
based initiatives","['the', 'creation', 'and', 'i++', 'implementation', 'of', 'faith', 'i++', 'based', 'initiatives', 'i++']"
COMMUNITY COORDINATOR,"Duties under the
general direction of
the following roles","['duties', 'under', 'the', 'i++', 'general', 'direction', 'of', 'i++', 'the', 'office', 'with', '-with', 'of', '-of', '-office', 'public', 'with', '-with', '-public', 'agency', '-agency', '-the', 'i--', '-of', 'with', 'i++', 'latitude', 'for', '-for', '-latitude', 'i--', '-with', 'of', 'i++', 'the', 'following', 'roles', 'i++']"
COMMUNITY COORDINATOR,"Identify and
conduct interviews with child
care environment","['identify', 'and', 'i++', 'conduct', 'interviews', 'with', 'child', 'i++', 'care', 'environment', 'i++']"
COMMUNITY COORDINATOR,"Conduct surveys and
research in support of field
operations guides","['conduct', 'surveys', 'and', 'i++', 'research', 'skills', '-skills', 'in', 'support', 'of', 'the', 'i++', 'community', '-community', 'i--', '-the', 'field', 'i++', 'operations', 'guides', 'i++']"
COMMUNITY COORDINATOR,"Plan and develop
prep materials spreadsheets
and databases","['plan', 'and', 'develop', 'i++', 'prep', 'materials', 'spreadsheets', 'i++', 'and', 'annual', '-annual', 'databases', 'i++']"
COMMUNITY COORDINATOR,"Creating business
process flows and data base
of faith based meetings","['creating', 'business', 'i++', 'process', 'flows', 'and', 'data', 'base', 'i++', 'of', 'faith', 'based', 'meetings', 'i++']"
COMMUNITY COORDINATOR,"The ability
to communicate in a
foreign language skills","['the', 'ability', 'i++', 'to', 'communicate', 'in', 'a', 'i++', 'demanding', '-demanding', 'timely', 'manner', '-manner', '-timely', 'foreign', 'language', 'skills', 'i++']"
ASSOCIATE PUBLIC INFORMATION,"Press conferences
and interviews write background
documents and more","['press', 'conferences', 'i++', 'and', 'interviews', 'write', 'background', 'i++', 'documents', 'and', 'more', 'i++']"
ASSOCIATE PUBLIC INFORMATION,"Maintaining social
media talking points news
releases and more","['maintaining', 'social', 'i++', 'media', 'talking', 'points', 'news', 'i++', 'releases', 'and', 'more', 'i++']"
ASSOCIATE PUBLIC INFORMATION,"Performing other
related assignments as
may be required","['performing', 'other', 'i++', 'related', 'assignments', 'as', 'i++', 'may', 'be', 'required', 'i++']"
ENGINEERING TECHNICIAN,"Performs research and
responds to written requests
for design changes","['performs', 'research', 'and', 'i++', 'investigations', '-investigations', 'responds', 'to', 'written', 'requests', 'i++', 'for', 'design', 'changes', 'i++']"
ECONOMIST,"The tax policy
is also responsible
for all modeling","['the', 'tax', 'policy', 'i++', 'and', 'issues', 'a', '-a', '-issues', '-and', 'is', 'seeking', 'an', '-an', '-seeking', 'also', 'responsible', 'i++', 'for', 'all', 'modeling', 'i++']"
ECONOMIST,"The direction of
the transportation planning
and policy group","['the', 'direction', 'of', 'i++', 'the', 'transportation', 'system', 'i++', 'and', 'traveling', '-traveling', '-and', 'i--', '-system', 'planning', 'i++', 'and', 'policy', 'group', 'i++']"
ECONOMIST,"Experience with
programming data mining
and data sources","['experience', 'in', 'i++', 'transportation', 'planning', 'or', 'i++', 'supporting', '-supporting', 'i--', '-or', '-planning', '-transportation', 'i--', '-in', 'with', 'i++', 'programming', 'data', 'mining', 'i++', 'and', 'data', 'sources', 'i++']"
ECONOMIST,"An understanding
of statistical methods
and data sources","['an', 'emerging', '-emerging', 'in', 'depth', '-depth', '-in', 'understanding', 'i++', 'of', 'and', 'experience', '-experience', '-and', 'statistical', 'methods', 'i++', 'and', 'data', 'sources', 'i++']"
RECREATION SUPERVISOR,"Manage the proper
maintenance of related
safety equipment","['manage', 'special', '-special', 'the', 'proper', 'i++', 'maintenance', 'of', 'related', 'i++', 'safety', 'equipment', 'i++']"
DIRECTOR OF CONSUMER INFORMATI,"The commissioner
as needed for press and or
social media","['the', 'commissioner', 'i++', 'as', 'well', 'as', 'multiple', '-multiple', '-as', '-well', 'needed', 'for', 'press', 'and', 'or', 'i++', 'social', 'media', 'i++']"
CASHIER,"Other transactions
include processing payments
received in the mail","['other', 'payment', '-payment', 'transactions', 'i++', 'include', 'processing', 'payments', 'i++', 'received', 'in', 'the', 'mail', 'i++']"
CASHIER,"Ensure customer
satisfaction and safeguard
company assets","['ensure', 'customer', 'i++', 'satisfaction', 'and', 'safeguard', 'i++', 'company', 'assets', 'i++']"
CASHIER,"Must be currently
serving as a permanent
cashier to apply","['must', 'be', 'currently', 'i++', 'serving', 'as', 'a', 'permanent', 'i++', 'cashier', 'to', 'apply', 'i++']"
CASHIER,"All cashiers and cross
training of new cashiers and
cross training of staff","['all', 'cashiers', 'and', 'cross', 'i++', 'training', 'of', 'new', 'cashiers', 'and', 'i++', 'cross', 'training', 'of', 'staff', 'i++']"
SPECIAL COMMISSIONER OF INVEST,"The new york state and
city employees vendors
with city contracts","['the', 'new', 'york', 'city', 'i++', 'department', 'of', '-of', '-department', 'i--', '-city', 'state', 'and', 'i++', 'city', 'employees', 'vendors', 'i++', 'with', 'city', 'contracts', 'i++']"
ASSISTANT COMMISSIONER (DCAS),"Ensure optimal
real estate leasing and lease
negotiation","['ensure', 'optimal', 'i++', 'real', 'estate', 'leasing', 'and', 'lease', 'i++', 'terminations', '-terminations', 'provisions', 'for', '-for', '-provisions', 'negotiation', 'i++']"
ASSISTANT COMMISSIONER (DCAS),"Ensure optimal
real estate appraisals maps
blueprints and surveys","['ensure', 'that', '-that', 'optimal', 'i++', 'real', 'estate', 'needs', 'of', 'city', 'i++', 'agencies', '-agencies', 'i--', '-city', '-of', '-needs', 'appraisals', 'maps', 'i++', 'blueprints', 'and', 'surveys', 'i++']"
ASSISTANT COMMISSIONER (DCAS),"The first assistant
commissioner fac for real
estate industry","['the', 'first', 'assistant', 'i++', 'commissioner', 'fac', 'for', 'real', 'i++', 'estate', 'industry', 'i++']"
ASSISTANT COMMISSIONER (DCAS),"The acquisition
and disposition of real
estate industry","['the', 'acquisition', 'i++', 'and', 'disposition', 'of', 'real', 'i++', 'estate', 'industry', 'i++']"
ASSISTANT COMMISSIONER (DCAS),"Strong understanding
of real estate leasing and
lease terminations","['strong', 'problem', 'solving', 'i++', 'and', '-and', 'i--', '-solving', '-problem', 'understanding', 'i++', 'of', 'real', 'estate', 'leasing', 'and', 'i++', 'lease', 'terminations', 'i++']"
ASSISTANT COMMISSIONER (DCAS),"Communicating
with lines of service of the
city of new york","['communicating', 'i++', 'with', 'lines', 'of', 'service', 'of', 'the', 'i++', 'city', 'of', 'new', 'york', 'i++']"
ASSISTANT COMMISSIONER (DCAS),"Strong understanding
of real estate arm of the
city of new york","['strong', 'understanding', 'i++', 'of', 'real', 'estate', 'law', 'finance', 'i++', 'and', 'accounting', '-accounting', '-and', 'i--', '-finance', '-law', '-estate', '-real', '-of', 'i--', '-understanding', 'problem', 'solving', 'i++', 'and', '-and', 'i--', '-solving', '-problem', 'understanding', 'i++', 'of', 'real', 'estate', 'appraisals', 'i++', 'maps', 'blueprints', 'and', '-and', '-blueprints', '-maps', 'i--', '-appraisals', 'leasing', 'and', 'i++', 'lease', 'provisions', '-provisions', '-lease', 'i--', '-and', '-leasing', 'arm', 'of', 'the', 'i++', 'city', 'of', 'new', 'york', 'i++']"
ASSISTANT COMMISSIONER (DCAS),"The first assistant
commissioner fac for real
estate services","['the', 'first', 'assistant', 'i++', 'commissioner', 'fac', 'for', 'real', 'i++', 'estate', 'services', 'i++']"
ASSISTANT COMMISSIONER (DCAS),"Communication
with external real estate
related contracts","['communication', 'i++', 'with', 'external', 'real', 'estate', 'i++', 'needs', 'of', 'city', '-city', '-of', '-needs', 'related', 'contracts', 'i++']"
ASSISTANT COMMISSIONER (DCAS),"The acquisition
and disposition of real
estate services","['the', 'acquisition', 'i++', 'and', 'disposition', 'of', 'real', 'i++', 'estate', 'services', 'i++']"
IT PROJECT SPECIALIST,"Microsoft project
excel and or other test
management system","['microsoft', 'project', 'i++', 'excel', 'and', 'or', 'contribute', 'i++', 'in', 'the', 'design', '-design', 'private', '-private', '-the', '-in', 'i--', '-contribute', 'other', 'test', 'i++', 'management', 'system', 'i++']"
IT PROJECT SPECIALIST,"Assist with user
acceptance testing and test
automation scripts","['assist', 'with', 'user', 'i++', 'acceptance', 'testing', 'and', 'test', 'i++', 'cases', 'log', 'and', '-and', '-log', '-cases', 'automation', 'scripts', 'i++']"
IT PROJECT SPECIALIST,"Ability to
clearly articulate to
all project members","['ability', 'to', 'i++', 'clearly', 'articulate', 'to', 'i++', 'all', 'project', 'members', 'i++']"
IT PROJECT SPECIALIST,"Microsoft project
excel and or ms access
files etc","['microsoft', 'project', 'i++', 'excel', 'and', 'or', 'ms', 'access', 'i++', 'to', 'prepare', 'and', '-and', '-prepare', '-to', 'files', 'etc', 'i++']"
IT PROJECT SPECIALIST,"Assist with user
acceptance testing and test
management system","['assist', 'with', 'user', 'i++', 'acceptance', 'testing', 'and', 'test', 'i++', 'management', 'system', 'i++']"
IT PROJECT SPECIALIST,"Experience with
planning testing in working
with the following","['experience', 'in', 'i++', 'analyzing', 'business', '-business', '-analyzing', 'i--', '-in', 'with', 'i++', 'planning', 'testing', 'in', 'working', 'i++', 'with', 'the', 'following', 'i++']"
SENIOR IT ARCHITECT,"Experience in
filing blocking and object
storage services","['experience', 'in', 'i++', 'filing', 'blocking', 'and', 'object', 'i++', 'storage', 'services', 'i++']"
FAMILY PUB HEALTH NURSE (HMH),"A new york city
department of health and life
course development","['a', 'new', 'york', 'state', '-state', 'city', 'i++', 'department', 'of', 'health', 'and', 'life', 'i++', 'course', 'development', 'i++']"
FAMILY PUB HEALTH NURSE (HMH),"Link women and their
families that promotes trust
and problem solving","['link', 'women', 'and', 'their', 'i++', 'families', 'that', 'promotes', 'trust', 'i++', 'and', 'problem', 'solving', 'i++']"
DIETITIAN,"In the absence of
the dietary service
for an agency","['in', 'the', 'review', '-review', 'absence', 'of', 'i++', 'the', 'dietary', 'service', 'i++', 'for', 'an', 'agency', 'i++']"
DIETITIAN,"The dietary
service for compliance with
accepted standards","['the', 'dietary', 'i++', 'service', 'for', 'compliance', 'with', 'i++', 'accepted', 'standards', 'i++']"
DIETITIAN,"Inspects assigned food
service for compliance with
accepted standards","['inspects', 'assigned', 'food', 'i++', 'service', 'for', 'compliance', 'with', 'i++', 'accepted', 'standards', 'i++']"
DIRECTOR OF PUBLIC INFORMATION,"The effectiveness
and work environment for
the strategic growth","['the', 'city', 'planning', 'i++', 'commission', 'in', 'its', '-its', '-in', '-commission', 'steering', 'all', 'public', '-public', '-all', '-steering', 'i--', '-planning', '-city', 'press', 'and', 'a', 'range', 'i++', 'of', 'public', 'constituents', 'i++', 'i--', '-constituents', '-public', '-of', 'i--', '-range', '-a', '-and', '-press', 'effectiveness', 'i++', 'and', 'work', 'environment', 'for', 'i++', 'the', 'strategic', 'growth', 'i++']"
STATIONARY ENGINEER (ELECTRIC),"This license must be
maintained for the duration
of the assignment","['this', 'license', 'must', 'be', 'i++', 'maintained', 'for', 'the', 'duration', 'i++', 'of', 'the', 'assignment', 'i++']"
STATIONARY ENGINEER (ELECTRIC),"The supervisor
will be responsible for
the operation","['the', 'cross', 'connection', 'i++', 'control', 'and', 'hydraulic', 'flow', 'i++', 'test', 'units', '-units', '-test', 'i--', '-flow', '-hydraulic', '-and', '-control', 'i--', '-connection', '-cross', 'supervisor', 'i++', 'will', 'be', 'responsible', 'for', 'i++', 'the', 'operation', 'i++']"
ASSISTANT COMMISSIONER (DEP),"Candidate will help
drive improvements in business
processes service","['candidate', 'will', 'help', 'i++', 'drive', 'improvements', 'in', 'business', 'i++', 'processes', 'service', 'i++']"
ASSISTANT COMMISSIONER (DEP),"The most amazing
city in the region on
a daily basis","['the', 'successful', 'and', 'i++', 'sustainable', '-sustainable', 'i--', '-and', '-successful', 'environment', 'i++', 'by', 'supplying', 'clean', 'drinking', 'i++', 'water', 'to', 'nine', '-nine', '-to', '-water', 'i--', '-drinking', '-clean', '-supplying', '-by', 'i--', '-environment', 'most', 'amazing', 'i++', 'city', 'in', 'the', 'region', 'on', 'i++', 'a', 'daily', 'basis', 'i++']"
ASSISTANT COMMISSIONER (DEP),"Provide vision and
management necessary
for the next ten years","['provide', 'advanced', 'tools', 'i++', 'for', 'estimating', 'and', '-and', '-estimating', '-for', 'i--', '-tools', '-advanced', 'vision', 'and', 'i++', 'management', 'necessary', 'i++', 'for', 'the', 'next', 'ten', 'years', 'i++']"
COMPUTER SPECIALIST (OPERATION,"The ability
to handle multiple tasks
under tight deadlines","['the', 'ability', 'i++', 'to', 'handle', 'multiple', 'tasks', 'i++', 'under', 'tight', 'deadlines', 'i++']"
COMPUTER SPECIALIST (OPERATION,"Basic knowledge of
working with monitoring
tools such as software","['basic', 'knowledge', 'of', 'i++', 'working', 'with', 'monitoring', 'i++', 'tools', 'such', 'as', 'software', 'i++']"
COMPUTER SPECIALIST (OPERATION,"Serve as a linux
engineer reporting to
the it division","['serve', 'as', 'a', 'linux', 'i++', 'engineer', 'reporting', 'to', 'i++', 'the', 'it', 'division', 'i++']"
COMPUTER SPECIALIST (OPERATION,"Oracle unix
linux and solaris for
the windows systems","['oracle', 'unix', 'i++', 'linux', 'and', 'windows', '-windows', 'solaris', 'for', 'i++', 'the', 'windows', 'systems', 'i++']"
COMPUTER SPECIALIST (OPERATION,"Expert knowledge of
working with monitoring
tools such as software","['expert', 'knowledge', 'of', 'i++', 'working', 'with', 'various', '-various', 'monitoring', 'i++', 'tools', 'such', 'as', 'software', 'i++']"
COMPUTER SPECIALIST (OPERATION,"This position will
also be responsible
for supervision","['this', 'position', 'will', 'i++', 'also', 'be', 'responsible', 'i++', 'for', 'keeping', '-keeping', 'supervision', 'i++']"
COMPUTER SPECIALIST (OPERATION,"Communicate and
express technical issues
in a clear manner","['communicate', 'and', 'i++', 'express', 'technical', 'issues', 'i++', 'in', 'a', 'timely', '-timely', 'clear', 'manner', 'i++']"
COMPUTER SPECIALIST (OPERATION,"Create and close work
orders in accordance with
established standards","['create', 'new', '-new', 'and', 'maintain', 'i++', 'a', 'working', 'knowledge', 'of', 'the', 'i++', 'city', 'of', 'new', '-new', '-of', '-city', 'i--', '-the', 'bea', 'i++', 'i--', '-bea', '-of', '-knowledge', '-working', '-a', 'i--', '-maintain', 'close', 'work', 'i++', 'orders', 'in', 'accordance', 'with', 'i++', 'established', 'standards', 'i++']"
COMPUTER SPECIALIST (OPERATION,"Certified systems
administrator red hat
certified systems","['certified', 'systems', 'i++', 'administrator', 'red', 'hat', 'i++', 'linux', 'and', '-and', 'servers', '-servers', '-linux', 'certified', 'systems', 'i++']"
COMPUTER SPECIALIST (OPERATION,"The ability
to manage multiple tasks
under tight deadlines","['the', 'ability', 'i++', 'to', 'adapt', 'to', 'shifting', '-shifting', '-to', '-adapt', 'work', 'in', 'other', '-other', '-in', 'some', 'evenings', 'and', '-and', '-evenings', '-some', 'in', 'cross', 'functional', 'i++', 'teams', 'to', 'provide', '-provide', '-to', '-teams', 'i--', '-functional', '-cross', '-in', '-work', 'see', 'tasks', 'through', 'to', '-to', '-through', '-tasks', '-see', 'manage', 'multiple', 'tasks', 'i++', 'under', 'tight', 'deadlines', 'i++']"
COMPUTER SPECIALIST (OPERATION,"Complete and close work
orders in accordance with
established standards","['complete', 'and', 'close', 'work', 'i++', 'orders', 'in', 'accordance', 'with', 'i++', 'electronic', '-electronic', 'established', 'standards', 'i++']"
COMPUTER SPECIALIST (OPERATION,"Support extends to
current ms office platforms
and integration","['support', 'extends', 'to', 'i++', 'current', 'ms', 'office', 'platforms', 'i++', 'and', 'integration', 'i++']"
COMPUTER SPECIALIST (OPERATION,"Programming software
such as software problems and
how they were resolved","['programming', 'software', 'i++', 'such', 'as', 'remedy', '-remedy', 'software', 'problems', 'and', 'i++', 'how', 'they', 'were', 'resolved', 'i++']"
COMPUTER SPECIALIST (OPERATION,"Bit is seeking a
senior data analyst
will be required","['bit', 'is', 'seeking', 'a', 'i++', 'senior', 'data', 'analyst', 'i++', 'will', 'be', 'required', 'i++']"
ASSISTANT ARCHITECT,"The design phase for
projects that may have complex
site and or review","['the', 'design', 'phase', 'for', 'i++', 'projects', 'that', 'may', 'have', 'complex', 'i++', 'site', 'and', 'or', 'review', 'i++']"
ASSISTANT ARCHITECT,"Provide assistance
to and coordinate work
with the director","['provide', 'assistance', 'i++', 'to', 'and', 'coordinate', 'work', 'i++', 'with', 'the', 'director', 'i++']"
ASSISTANT ARCHITECT,"Experience with
new york city government
and housing issues","['experience', 'in', 'i++', 'construction', 'and', 'construction', 'i++', 'including', '-including', 'codes', 'as', 'well', 'as', '-as', '-well', '-as', '-codes', 'division', 'of', '-of', '-division', 'i--', '-construction', '-and', '-construction', 'i--', '-in', 'with', 'i++', 'urban', 'planning', 'and', 'or', '-or', '-and', '-planning', '-urban', 'new', 'york', 'city', 'department', 'i++', 'of', 'design', 'and', '-and', '-design', '-of', 'i--', '-department', 'government', 'i++', 'and', 'housing', 'issues', 'i++']"
ASSISTANT ARCHITECT,"The bureau of new
york city department of
investigation","['the', 'bureau', 'of', 'new', 'i++', 'york', 'city', 'maps', '-maps', 'department', 'of', 'i++', 'investigation', 'i++']"
ASSISTANT ARCHITECT,"The bureau of new
york may be required for
certain assignments","['the', 'new', 'york', 'city', 'i++', 'building', 'and', 'construction', 'of', 'i++', 'premises', 'to', '-to', '-premises', 'i--', '-of', 'codes', 'i++', 'zoning', '-zoning', 'i--', '-codes', 'of', 'i++', 'premises', 'to', '-to', '-premises', 'i--', '-of', 'codes', 'i++', 'as', 'well', 'as', '-as', '-well', '-as', 'zoning', '-zoning', 'i--', '-codes', '-construction', '-and', '-building', 'i--', '-city', '-york', '-new', 'bureau', 'of', 'new', 'i++', 'york', 'city', 'building', 'and', 'land', 'i++', 'development', '-development', 'i--', '-land', '-and', '-building', 'government', 'and', 'i++', 'housing', 'issues', '-issues', '-housing', 'i--', '-and', '-government', '-city', 'may', 'be', 'required', 'for', 'i++', 'certain', 'assignments', 'i++']"
DISTRICT SUPERVISOR (WATER & S,"Surveys and reports
on water supply sewage
and drainage systems","['surveys', 'and', 'reports', 'i++', 'on', 'water', 'supply', 'sewer', 'i++', 'or', 'drainage', '-drainage', '-or', 'i--', '-sewer', 'sewage', 'i++', 'and', 'drainage', 'systems', 'i++']"
